STATION,LATITUDE,LONGITUDE
99497199999,42.35,-71.05
71730099999,46.625,-80.798889
41933099999,23.4333333,91.1833333
17219099999,38.292392,27.156953
86914099999,-23.05,-43.6
33466099999,49.6666666,31.0
01493099999,59.2833333,11.1166666
86718099999,-15.5166666,-46.4333333
82588099999,-5.0833333,-38.3833333
10000199999,51.602414,6.142172
91314099999,5.3333333,132.3833333
07641599999,43.323522,3.353903
53487099999,40.0833333,113.4166666
76075399999,31.636133,-106.428667
72303493747,35.03333,-79.5
71073099999,50.6,-112.8
99824499999,27.9333333,-82.4333333
43137099999,17.25,80.15
86989099999,-30.8105556,-51.8347222
96791099999,-6.75,108.2666666
99821699999,45.2,-87.35
72531603887,39.83079,-88.87192
76843099999,16.75,-93.1333333
72042599999,37.163081,-101.370528
12847099999,47.75,18.6
47890099999,34.2833333,133.75
72506594726,41.67908,-70.95911
54753099999,37.6166666,120.3166666
02672099999,56.685531,16.287578
42188099999,28.75,79.0
78083099999,24.7,-77.7666667
27962299999,56.090269,47.34725
72412753801,37.86667,-80.4
40812099999,32.002304,49.270668
71035899999,65.210556,-123.435833
71625099999,45.952221,-77.319168
15479099999,44.0833333,27.9666666
82861099999,-8.348347,-49.301528
99817999999,41.3833333,-82.5
99734599999,27.97,-82.83
43014099999,19.863169,75.398206
12520099999,50.4333333,16.6166666
29563099999,56.1166666,92.2
72375953990,33.90944,-94.85944
94593099999,-27.4333333,153.55
71085099999,49.5166666,-114.0
62019099999,31.2,16.5833333
72479723176,38.42251,-113.01089
15270099999,45.6833333,21.9333333
72215253957,36.43667,-99.52083
40835599999,34.35,58.68
61717099999,13.7166666,-15.25
71032099999,49.4666666,-120.5
72293453121,33.21946,-117.34962
42237099999,27.1333333,72.3666666
16416099999,38.8,15.2333333
76903099999,14.9166667,-92.25
83179099999,-11.0833333,-43.1666666
72635800384,41.7033,-86.8212
72317013723,36.0969,-79.94316
81916099999,-7.2333333,-35.9
35358099999,49.634722,63.482222
16172099999,43.4666667,11.85
40657099999,32.45,44.45
67403099999,-9.8,29.0833333
99769799999,46.48,-84.3
11109099999,47.1333333,10.3166666
72028753967,33.71417,-96.67361
99848599999,30.329,-87.829
11927599999,48.637839,19.134108
06183099999,55.5333333,12.7166666
72757394928,48.11667,-98.9
99999926562,60.1951,-154.3196
12105299999,52.817,18.333
02071099999,58.5833333,16.15
83912099999,-28.6333333,-53.6
31371099999,52.7833333,126.0
12226099999,53.395072,16.082814
04312099999,81.6,-16.65
95966099999,-41.55,147.2166666
99821999999,30.3166666,-89.3166666
27208099999,57.8,35.8833333
71569099999,50.2,-104.7
68300599999,-26.687369,15.242861
01422099999,59.1666666,6.0333333
58221099999,32.85,117.3
47490599999,42.890544,143.158475
85405099999,-18.467,-70.317
06660099999,47.3833333,8.5666666
91783099999,-18.585336,-173.961717
70121026624,69.73288,-163.00533
62435099999,25.45,30.5333333
72547504953,42.22389,-91.16556
86925099999,-25.6,-54.4833333
47474099999,44.303914,143.404028
72030163846,32.64556,-81.59639
81915099999,-7.4833333,-36.2833333
83905099999,-26.2166666,-48.7833333
11520099999,50.0,14.45
99728799999,44.9,-66.98
72278303185,33.46588,-111.72121
47754099999,34.4166666,131.4
02044099999,67.821986,20.336764
44229099999,48.0833333,99.55
02540099999,58.6,12.2
95624099999,-31.4666666,118.2666666
71370099999,46.55,-72.7333333
68580099999,-29.5333333,30.2833333
71302099999,53.8833333,-122.6666666
67789099999,-17.0333333,30.9833333
72764024011,46.78232,-100.75752
60650099999,26.4166666,5.3666666
01217099999,62.744722,7.2625
71761099999,54.1333333,-111.9166666
80002099999,13.356944,-81.35833
41520099999,35.3666666,74.9
01234099999,63.3166666,9.85
67261499999,-16.104817,33.640181
47805099999,33.3666666,129.55
71988099999,44.2833333,-66.35
86672099999,-13.2666666,-43.4166666
94204099999,-17.5833333,123.8166666
02518099999,57.3,11.9
71329099999,44.7,-63.6333333
86634099999,-11.0833333,-43.1333333
85289099999,-18.975281,-57.820586
15023099999,47.6875,26.354056
02859099999,64.6666666,28.05
72653994056,45.032601,-102.01999
72787094119,47.97416,-117.42921
99999994074,40.8066,-104.7552
35969099999,45.25,67.0666666
94684099999,-32.5666666,139.5666666
15600099999,42.8333333,23.6666666
71587099999,53.0666666,-93.35
67693099999,-15.679053,34.974014
27935099999,52.8833333,40.4833333
48303399999,17.383794,104.643022
01092099999,70.7,30.0833333
60338099999,35.279817,-2.956256
44266099999,46.3166667,93.9
22951099999,60.9833333,40.25
64601099999,5.9666667,15.6333333
68029099999,-17.832875,25.1624
72044599999,37.358278,-85.309417
86792099999,-19.7,-51.1833333
47185043263,33.2,126.266667
71575099999,64.23,-76.53
12556099999,50.083,19.783
48475099999,12.636225,99.951533
72102299999,48.550636,-102.120332
41696099999,29.0333333,66.5833333
02800099999,64.6166666,23.9
60285099999,28.448194,-11.161347
02366099999,62.528125,17.443928
78704099999,15.93,-85.93
93721099999,-44.6666666,167.9166666
47787099999,34.045322,131.052144
95541099999,-29.7833333,151.1166666
01290099999,64.4666667,11.5833333
99801199999,38.2166666,-122.0166666
54405099999,40.4166666,115.5
71393099999,51.1,-114.0
65075099999,10.2833333,11.15
29876099999,53.6833333,94.2
99843299999,59.548,-139.733
71020099999,61.2333333,-123.7333333
68386099999,-26.1146,31.45
48390099999,16.3333333,103.5833333
99773799999,47.27,-91.08
37989099999,38.45,48.8833333
29866099999,53.7166666,91.7
99999994080,46.8946,-103.3769
72239003931,31.05,-93.18333
30673099999,53.75,119.7333333
24753099999,62.7333333,129.6666666
06748099999,46.0333333,7.75
47046099999,40.0333333,128.1833333
72056999999,37.011105,-112.531194
72316013870,31.54006,-82.50735
42603099999,24.1333333,88.2666666
61442099999,18.097856,-15.947956
33748099999,47.3333333,28.0833333
71198099999,46.1833333,-72.9166666
74612093104,35.686254,-117.690911
67965099999,-20.021263,28.626538
60611099999,28.05155,9.642911
83768099999,-23.333625,-51.130072
71316099999,54.7666666,-112.0166666
72340503930,34.91667,-92.15
72539404839,42.74634,-86.09677
60515099999,35.3325,4.206389
72656204943,44.62778,-93.22806
08507099999,39.1,-28.0333333
84472099999,-7.139183,-78.4894
35394099999,49.670833,73.334444
41112099999,18.240367,42.656625
16564099999,39.1,9.5166667
01055099999,71.1,23.9833333
47590099999,38.2666666,140.9
02958099999,61.044553,28.144397
94229099999,-17.3833333,131.1166666
13370099999,43.8333333,20.0333333
72098399999,41.3666666,-103.483333
71325099999,44.75,-63.6666666
33605099999,49.0833333,32.6666666
57604099999,28.7833333,105.3833333
08916099999,42.8166666,-0.5
06656099999,46.75,8.0666666
84623199999,-11.783144,-75.473394
74793112876,28.06137,-81.75684
72651594902,44.3,-96.8
17070099999,40.7333333,31.6
47075099999,38.4166666,127.2833333
52787099999,37.2,102.8666666
71826099999,66.15,-65.7166666
72027803704,36.68667,-77.48278
48093099999,17.3333333,96.5
72528704724,43.1083,-78.93818
99726099999,43.85,-82.64
46743099999,22.950361,120.205778
72200354930,44.47556,-93.01639
03136099999,55.5166666,-4.5833333
94651099999,-31.45,130.9
06188099999,55.8833333,12.4166666
99999994077,42.4247,-103.7363
62305099999,31.5666666,25.1333333
86739099999,-16.3666666,-45.1166666
71537099999,50.82,-112.05
43221099999,15.5,80.0833333
35700099999,47.1166666,51.9166666
83095099999,-10.984,-37.070333
17098199999,37.978886,41.840436
42409099999,26.65,91.9166666
74598013702,37.08278,-76.36028
99820799999,28.65,-89.55
26551099999,56.1,27.55
58974099999,25.6333333,122.0666666
72492723285,37.69309,-121.8149
17302099999,36.8666666,30.7
48372099999,17.1,99.8
43321099999,11.031133,77.044411
33038099999,52.25,29.8333333
36643099999,47.8,82.833
72323163883,34.67861,-86.68472
31011099999,59.6666666,127.05
86842099999,-21.3383333,-48.1138889
01494099999,59.378889,10.785556
71917099999,79.9833333,-85.9333333
27479099999,56.3333333,46.5833333
26080099999,59.45,32.0333333
06434099999,50.9833333,3.8166666
71948027202,70.16667,-124.68333
17607099999,35.15,33.4
06123099999,55.25,9.8833333
87903599999,-50.280322,-72.053103
91831099999,-18.8333333,-159.7666666
95909099999,-36.5,148.2833333
06324099999,51.6,4.0
72094800328,32.11,-84.189
48357099999,17.4166666,104.7833333
78328099999,22.871529,-82.509308
94729099999,-33.4166666,149.65
60106099999,35.1666666,-5.3
72782594239,47.39746,-120.20124
24817099999,61.2666666,108.0166666
71484099999,53.5,-130.6333333
84265099999,-4.0,-79.3666666
43335099999,10.7666666,76.65
02803099999,64.6833333,25.0833333
86260099999,-26.6666666,-57.15
01383099999,61.4,11.0802778
03373599999,53.574444,-0.350833
31096099999,59.15,149.0333333
48930099999,19.897256,102.160844
71010099999,52.5833333,-111.4666666
72635794815,42.22826,-85.546
99773699999,43.38,-87.87
72292023191,33.40419,-118.41456
99999992828,27.977,-82.759
03243399999,55.0375,-1.691667
36786099999,45.417,79.9
71432099999,43.25,-79.2166666
28138099999,58.5166666,58.85
86652099999,-12.15,-45.0
86612099999,-10.9833333,-39.6166666
27283099999,58.3,48.35
48415099999,14.5166666,100.7166666
89868099999,-79.9,169.9833333
52713099999,37.85,95.3666666
72314453890,35.42806,-81.935
94910099999,-35.165278,147.466389
95571099999,-29.6166666,152.9666666
72375854928,45.49694,-91.00056
38198099999,43.2666666,68.2166666
11386099999,47.5166666,16.1833333
01259099999,64.4,10.45
99778199999,38.7166666,-76.65
04168099999,64.9333333,-17.9833333
86836099999,-21.7833333,-54.5333333
86632099999,-11.6,-46.85
71485099999,50.9333333,-127.65
65215099999,7.7833333,4.4833333
48008099999,25.3666666,97.4
47067099999,38.5,126.5333333
94678099999,-34.7333333,138.9333333
64224099999,-4.3333333,20.5833333
71905399999,56.5333333,-76.5166667
43005099999,19.15,72.0
01023099999,69.055758,18.540356
89059099999,-63.3166666,-56.6833333
74486454787,40.73443,-73.41637
04320099999,76.7666667,-18.6666667
89376099999,-79.9833333,-178.6
95718099999,-30.9833333,148.3833333
72312263889,34.75833,-82.37639
91232041418,15.11667,145.71667
86721099999,-15.7166666,-42.4333333
30714099999,52.1,102.7
71502099999,69.6166666,-135.4333333
71907099999,58.4673,-78.0787
01232099999,62.45,7.85
44298099999,46.45,108.2166666
41858099999,25.75,88.9166666
68392399999,-26.7043,31.4255
04064099999,63.7833333,-18.0666666
43160099999,16.7,75.75
06806599999,46.9666666,8.4
48109099999,14.1166666,93.3666666
15285099999,45.55,26.7
11055099999,48.4666666,13.4333333
29405099999,56.6,76.5666666
72047599999,40.3525,-94.915
72244753903,30.74432,-95.58657
02173099999,65.6666666,21.0666666
72062800215,35.483,-97.817
48407699999,17.237992,99.818183
68397099999,-27.4666666,32.5833333
71981099999,50.5,-114.0
41564099999,33.5666666,71.4333333
72688194273,45.19572,-123.13381
99999900381,30.243,-92.673
06664099999,47.4333333,8.5166666
82798099999,-7.1,-34.8666666
71340099999,54.3166666,-113.95
87640099999,-36.2,-61.0666666
01358099999,60.85,8.6
86033699999,-22.641989,-55.829522
72445953931,38.09639,-92.55306
83741099999,-22.93235,-43.719092
52495099999,40.75,104.5
71384099999,47.0666666,-70.7666666
89734099999,-77.3166666,39.7
07666099999,42.9166666,3.0666666
72352593986,34.98908,-99.05282
72578024156,42.91969,-112.57232
28612099999,55.3166666,53.1833333
71190099999,48.1333333,-69.7
40265099999,32.356353,36.259181
20674099999,73.5,80.4
40710099999,37.9333333,47.5333333
72482893241,38.37753,-121.95854
02761099999,61.15,21.3
67791099999,-15.9166666,35.0666666
86741099999,-16.1666666,-42.3166666
29846099999,53.7333333,87.1833333
86696099999,-14.1833333,-41.6666666
72374500374,34.257,-111.339
72102899999,43.9854722,-73.0954722
87688099999,-38.386911,-60.329711
44285099999,46.9,102.7666666
72763024012,46.79968,-102.79715
56033099999,34.9166666,98.2166666
61049099999,14.25,13.1166666
72242712975,29.51924,-95.2423
86758099999,-17.7833333,-46.1166666
99779999999,58.1666666,-135.25
27928099999,52.6333333,38.5166666
68920099999,-34.8333333,20.0166666
72096513910,32.43333,-99.85
03649099999,51.749964,-1.583617
01035099999,69.5666666,20.1
48894099999,10.65,106.7166666
47110599999,37.521533,126.978628
01427099999,58.1166666,6.5666666
99419099999,47.08,-90.73
42973099999,20.7833333,86.7333333
06201099999,54.3166666,2.9333333
72427653859,39.5918,-84.2263
81905099999,-7.4666666,-44.35
76113099999,30.7166666,-111.8333333
51730099999,40.5,81.05
42559099999,24.65,77.3166666
71304199999,45.25,-74.967
52436099999,40.2666666,97.0333333
27848099999,53.45,41.8
68449099999,-28.8166666,27.9
71719099999,48.0166666,-64.5
95869099999,-35.5666666,144.95
04341099999,70.75,-22.65
71356099999,64.3166666,-96.0
72688424148,45.28333,-118.0
87548099999,-34.545889,-60.930556
71087099999,61.3166666,-117.6
72537094847,42.23113,-83.33121
47927699999,24.826667,125.144722
01253099999,62.95,10.1833333
06683099999,47.2166666,8.9333333
76402099999,25.0,-111.633333
72314653892,36.43222,-81.41944
95611099999,-33.6833333,115.4
26501099999,56.35,22.3166666
87593099999,-34.972222,-57.894694
84100099999,-0.462886,-76.986842
94137099999,-12.6666666,132.9
47401099999,45.4166666,141.6833333
42027099999,34.0833333,74.8333333
70362625323,59.24287,-135.51139
96015099999,4.25,96.1166667
11278099999,46.6333333,14.1666666
43533099999,6.7333333,73.1666666
43213099999,15.8,78.0666666
38799099999,38.0833333,62.8
23774099999,62.4833333,86.2833333
38656099999,39.3166666,58.6
89329099999,-83.0,-121.3833333
72101599999,47.750753,-101.674209
47184099999,33.5166666,126.5333333
71846099999,52.1833333,-87.9333333
82668099999,-6.6333333,-51.9833333
71223099999,51.9333333,-110.7
72342500373,33.617,-92.767
91577099999,-20.546314,164.255625
94628099999,-33.1166666,118.8333333
95369099999,-22.35,149.5166666
72065500235,28.867,-82.567
10046599999,54.3795,10.145167
72027612983,26.44194,-98.12944
68717099999,-33.0127778,18.9772222
94567099999,-25.5166666,152.7166666
12122099999,54.55,16.62
15160099999,46.5333333,22.4666666
72267703027,35.003027,-105.662781
72094600326,30.617,-81.467
64971099999,2.95,9.9
02670099999,56.6833333,16.3
54497099999,40.05,124.3333333
11310099999,46.9833333,10.3166666
34880099999,46.2833333,47.9833333
71366099999,64.2333333,-76.5333333
25551099999,64.6833333,170.4166666
62332099999,31.2833333,32.2333333
36104099999,51.4833333,95.5833333
86839099999,-21.0833333,-49.9166666
47835099999,31.5833333,131.4
28493599999,56.172947,92.493278
99735699999,24.72,-81.1
72271093045,33.23685,-107.26849
17098099999,40.562222,43.115002
07646099999,43.757444,4.416347
61091099999,12.9833333,8.9333333
08532099999,38.831053,-9.339553
72438093819,39.72515,-86.2816
68395099999,-26.9666666,31.3166666
08014499999,37.133222,-3.635694
70360625629,59.06667,-160.36667
11231099999,46.65,14.3333333
40646099999,33.6333333,43.75
38812099999,38.8,65.7166666
08096099999,42.783,-0.533
99999900126,38.317,-76.55
72053900165,37.283,-107.05
99734899999,24.55,-81.8
61421099999,20.506828,-13.043194
72030353973,30.87194,-96.62222
64458099999,1.615994,16.037917
03105099999,55.6833333,-6.25
99400799999,21.3,-157.87
22721099999,62.9166666,34.4333333
99999926565,70.1618,-148.4644
17026099999,42.0333333,35.1666666
04250099999,64.1666666,-51.75
71355099999,82.5,-62.3333333
56187099999,30.75,103.8666666
71354099999,53.5666666,-112.3
70364427515,70.21262,-150.99441
28705099999,54.4166666,51.1
08042099999,42.896333,-8.415144
47092099999,38.061311,128.669164
41150099999,26.270834,50.63361
95644099999,-33.55,120.7
38338099999,42.233,70.117
38229099999,43.3,74.983
99734499999,41.82,-83.18
42705399999,34.135872,77.546514
71274099999,54.2666666,-112.4833333
06258099999,52.65,5.4
83419099999,-16.229153,-48.964267
94601099999,-34.3666666,115.1333333
72512504787,41.17947,-78.89326
61233099999,15.1666667,-7.2833333
98538099999,11.597669,122.751669
96737099999,-6.1166666,106.1333333
01087599999,59.5666666,2.2166666
95839099999,-36.6666666,142.1666666
63790099999,-3.35,37.3333333
71158099999,52.35,-97.0333333
81954099999,-8.5166666,-37.7166666
83588099999,-19.65,-43.8833333
08303099999,39.733,2.717
07156099999,48.8166666,2.3333333
83780099999,-23.626692,-46.655375
99726199999,43.95,-86.44
99999900237,46.023,-92.895
72412003872,37.78359,-81.12283
99999903758,35.9705,-79.0931
81685099999,-1.05,-46.7833333
72305563816,35.765,-80.95667
72039700131,39.217,-82.233
86934099999,-25.5166666,-48.8166666
83499099999,-17.9666666,-38.7
86692099999,-14.0833333,-46.3666666
02851099999,64.9333333,25.3666666
89512099999,-70.7666666,11.8333333
42104099999,30.4,76.7666666
16219099999,42.4666667,12.9833333
71504099999,53.2166666,-113.9
17188099999,38.6833333,29.4
78707099999,15.1666667,-87.1166667
26524099999,55.9333333,23.3166666
36871099999,43.1833333,76.75
01058099999,69.5666666,23.5333333
43149099999,17.7166666,83.2166666
65200099999,7.9666666,3.6
03660099999,51.6833333,-0.8
67961099999,-20.9166666,28.45
82797099999,-7.8333333,-35.7166666
41515099999,35.5666666,71.7833333
08094099999,42.0833333,-0.3333333
08924099999,42.7044,-0.2753
02453099999,60.7166666,17.1666666
40582099999,29.226567,47.968928
86938099999,-26.4,-52.85
06613099999,47.092369,8.305117
65437099999,7.8166666,-0.0333333
72562594040,40.204,-100.59039
71457099999,50.55,-111.85
95773099999,-30.5333333,151.6166666
94838099999,-35.7166666,142.35
03908499999,55.042778,-7.161111
70194546405,68.11472,-145.57944
70268527518,70.46722,-157.43583
72312453874,34.25394,-82.15265
54423099999,40.9666666,117.9166666
44239099999,48.8,103.55
99425099999,42.49,-79.35
42503099999,25.0333333,88.1333333
36665099999,47.467,84.917
06619099999,46.8333333,6.5833333
03062099999,57.8166667,-3.9666667
96195099999,-1.638017,103.644378
14253199999,44.5666667,14.4
04183099999,66.3833333,-14.5333333
43081099999,18.6666666,78.1
61986099999,-16.45,59.6166666
48096099999,16.9,96.1833333
50888099999,46.3166666,132.1833333
85104099999,-13.0666667,-64.6666667
37000899999,55.408786,37.906314
31713099999,48.7333333,132.95
94891099999,-38.2166666,146.4666666
36152099999,50.8666666,78.35
11302099999,47.4333333,9.7333333
02429099999,59.6666666,14.1833333
11136099999,47.2333333,12.1833333
99999926656,61.3465,-164.0769
72236192808,29.05417,-80.94833
72037392824,28.00028,-82.16417
01319099999,61.0333333,5.3833333
25648099999,63.2,167.85
02875099999,64.930061,25.354564
36091099999,52.25,93.0166666
01439099999,58.25,7.4419444
43344099999,10.765364,78.709722
15482099999,43.9833333,22.95
86440099999,-32.337883,-54.216678
71951099999,54.468508,-128.576219
37682099999,40.95,43.7833333
72484653123,36.21205,-115.19394
96249099999,-2.745722,107.754917
83749099999,-22.3333333,-41.75
53975099999,35.4833333,112.4
67969099999,-21.05,29.3666666
68835099999,-33.7666666,24.8166666
24644099999,63.45,120.3166666
99999904136,47.4174,-117.5264
16475099999,36.9833333,14.6166666
03647099999,51.8666666,-1.6833333
16221099999,42.4166667,12.85
27981099999,53.15,47.5166666
48919099999,8.0166666,110.6166666
10954099999,47.8333333,10.8666667
16469099999,37.9333333,16.05
72681394195,43.65,-116.63333
38403299999,41.584272,60.641708
60100099999,35.7833333,-5.8
98753099999,7.125522,125.645778
42105099999,30.7333333,76.8833333
40785099999,33.895333,51.577044
37126099999,43.7333333,42.6666666
48992099999,11.4666666,104.5666666
02770099999,61.85,24.2833333
26713099999,54.65,22.8
43400099999,9.8,80.0666666
14323099999,45.0,14.9
48107099999,15.25,97.8666666
03961099999,52.85,-6.9
91648099999,-10.75,179.5
01478099999,58.9666666,10.15
91170022508,21.48722,-158.02806
37959099999,39.2,46.4333333
72622394725,44.93341,-74.84836
83672699999,-25.000339,-53.500764
40766099999,34.345853,47.158125
12142099999,54.5666667,18.5166667
72216703718,38.24694,-78.04556
84135099999,-1.0333333,-80.45
14023099999,46.2333333,15.2333333
24967099999,60.4666666,130.0
13461099999,42.1,19.1
72330613825,33.65,-88.45
99407099999,47.68,-124.49
85921299999,-32.949611,-71.478583
48560099999,7.5833333,100.1666666
06377099999,51.2,5.7666666
72232912936,29.71667,-91.33333
71213099999,47.6833333,-79.8333333
72656024025,44.38191,-100.28641
44348099999,44.5666667,107.1833333
34691099999,47.9,48.8
58141099999,33.6333333,118.9333333
94876099999,-35.667,145.617
72101199999,47.967118,-100.58055
72252612947,28.45854,-99.22275
48672699999,4.537222,103.426756
28666099999,55.25,67.3
57922099999,25.8333333,107.55
56492099999,28.8,104.6
99817299999,56.05,-132.7
72222099999,30.4833333,-87.1833333
35284099999,50.633,70.55
06610099999,46.8166666,6.95
76577099999,21.0,-101.2833333
71260099999,46.485001,-84.509445
11030099999,48.321083,16.11186
72747504940,45.88583,-93.27167
65585099999,5.3,-3.3
71201099999,49.2833333,-123.1166666
95937099999,-35.9,150.15
17246099999,37.2,33.2166666
94878099999,-36.2166666,147.5333333
17020099999,41.6333333,32.3333333
72057299999,40.612272,-112.350772
30393099999,56.8333333,124.8666667
94828099999,-38.3166666,141.4666666
03557399999,52.072222,-0.616667
83334099999,-14.9333333,-46.25
94692099999,-34.05,141.2666666
99999900234,36.4,-90.65
13619099999,41.6833333,20.4333333
91772099999,-15.5666666,-175.6166666
02485399999,58.788636,16.912189
06756099999,46.4666666,8.9333333
87534099999,-34.135444,-63.36225
72049100150,46.217,-97.633
72463603013,38.07177,-102.68747
02959099999,61.05,28.2166666
59287099999,23.392436,113.298786
72755604905,47.24889,-91.41556
01026099999,69.65,18.9333333
23803099999,61.6833333,53.6833333
47870099999,30.546667,130.950278
71250099999,47.5166666,-52.7833333
15481099999,44.362222,28.488333
15460099999,44.2,27.35
98644099999,9.664081,123.853247
16716199999,37.936358,23.944467
72375600375,34.85,-111.783
16560099999,39.251469,9.054283
17370099999,36.573472,36.154
01262099999,64.8,10.55
82326099999,-3.8333333,-62.0833333
68587099999,-31.0666666,30.2333333
70305400108,61.85,-165.567
40706099999,38.133889,46.235
94896099999,-36.067778,146.958056
43415099999,8.75,80.5
72341813977,33.45606,-93.98777
72522904858,40.02635,-82.46346
74757093874,30.4121,-89.08093
22762099999,62.8166666,42.7833333
94874099999,-36.8833333,145.1833333
02743099999,59.8666666,22.2
03980099999,55.3666666,-7.3333333
72228713871,33.59043,-85.84788
72510094746,42.27054,-71.87312
06650099999,47.0333333,8.3
51656099999,41.7333333,85.8166666
71916099999,73.2333333,-119.5333333
22028099999,69.2,35.1166666
13493099999,42.2,22.3333333
07549099999,44.891388,2.421944
33345099999,50.401944,30.451111
72095600332,28.27,-92.264
72310813776,34.60817,-79.059
12385099999,52.1811111,22.25
72244813972,32.3587,-95.404
17265099999,37.75,38.2833333
95492099999,-27.986389,143.810833
72354403954,35.54113,-97.64725
08181099999,41.297078,2.078464
72464523070,37.26217,-104.33185
56287099999,29.9833333,103.0
23711099999,62.7,56.2
42403099999,26.3333333,89.4666666
72434753904,38.93043,-90.43291
41850099999,26.35,88.6
11032099999,48.6666666,16.6333333
29430099999,56.5,84.9166666
27225599999,57.560667,40.157369
17046099999,41.1166666,42.7166666
06779099999,46.4333333,9.7666666
72517564706,40.63333,-79.1
40416099999,26.265417,50.152027
94861099999,-36.15,144.7666666
72308693741,37.13216,-76.49399
64282099999,-7.2833333,27.4333333
47671399999,35.68,139.72
72013704867,41.42528,-88.41861
37492099999,41.85,42.3166666
71517099999,49.5666666,-113.05
86904099999,-23.1,-48.95
62103099999,30.151695,9.715305
33621099999,49.15,34.2
04160099999,64.5833333,-18.6
43021099999,19.0833333,77.3333333
93110099999,-37.0,174.8
84006099999,-1.5,-78.067
44203099999,51.1166666,99.6666666
41533099999,34.081112,71.972583
71446099999,50.2666666,-107.7333333
26502199999,55.883,23.383
64853099999,10.1,14.45
94110099999,-12.3333333,133.0072222
15200099999,46.17655,21.262022
06270099999,53.228611,5.760556
99999904990,43.7346,-96.6222
82992099999,-9.45,-36.7
27417099999,56.35,36.75
72571094025,40.48111,-107.2175
25808099999,61.1333333,152.3833333
22563099999,64.7,43.3833333
34262099999,50.8333333,44.5666666
32165099999,44.0166666,145.8666666
71248099999,51.7666666,-114.6833333
02747099999,60.3833333,22.1
42456099999,25.6666666,76.6833333
10385099999,52.380001,13.5225
22876099999,61.55,45.9333333
95485099999,-29.451111,142.057778
48921099999,21.6333333,101.8833333
96109099999,0.461169,101.444642
72064800230,30.395,-97.567
12424099999,51.102683,16.885836
35662099999,47.8333333,66.7333333
48095099999,16.7333333,95.65
10136099999,53.767667,8.6585
72215899999,38.99,-76.48
99827599999,25.027,-80.681
71601599999,44.63,-63.52
94979099999,-42.0,147.7833333
52267099999,41.95,101.0666666
97230099999,-8.7487,115.167211
48866099999,14.004522,108.017158
31655099999,49.45,136.5666667
16665399999,39.1771,23.503675
72256199999,31.637831,-97.074139
10866099999,48.353783,11.786086
99413099999,47.87,-89.31
71843799999,64.1166667,-117.3666667
48802099999,22.35,103.8166667
72278753126,33.52722,-112.295
99999904141,43.2718,-124.3186
72306613713,35.3444,-77.9647
72757014916,47.94281,-97.18294
99999954797,41.4782,-71.5417
15422099999,44.4166666,26.1
81732099999,-3.5830555,-59.1294444
99769699999,47.92,-124.63
71317099999,45.4166666,-63.4666666
76122099999,30.3666666,-107.95
81963099999,-9.3666666,-69.9333333
94923099999,-36.2333333,149.1166666
76382099999,25.568278,-103.410583
89262099999,-67.0166666,-61.4666666
47553099999,38.411894,140.371331
47574099999,40.65,139.9333333
43121099999,17.35,76.85
71481099999,53.5730556,-115.123611
02135099999,65.5666666,17.8666666
72640404865,45.92778,-89.73083
43194099999,15.38083,73.831421
71617099999,48.4166666,-71.1333333
72100199999,47.3333333,-112.1
71548099999,54.2666666,-111.45
71187099999,49.3666666,-121.5
12200099999,53.9166666,14.2333333
03809099999,50.086092,-5.255711
14246099999,46.294724,16.38125
03973099999,53.910297,-8.818492
67895099999,-18.7166666,32.85
71127099999,53.55,-114.116666
15265099999,45.85,27.4166666
04017099999,66.1,-22.6666666
99470099999,59.38,-153.35
99999963856,30.8078,-81.4596
15204099999,46.0166666,22.15
62459099999,28.209028,33.645517
71720099999,49.8333333,-124.4833333
72561024030,41.09926,-102.98642
12210099999,53.7666666,15.4
97182099999,-5.0666666,119.55
03379099999,53.03035,-0.483242
26227099999,57.7833333,23.25
99717999999,55.099,-131.182
95284099999,-17.1333333,145.4333333
71258099999,51.75,-114.0666666
72605014745,43.20488,-71.50257
99819699999,30.7,-88.0333333
72097100342,42.517,-108.783
72547904937,40.72167,-95.02639
48108099999,14.1,98.2166666
67273099999,-16.2166666,39.9
72244012918,29.64586,-95.28212
74704003102,34.05314,-117.57689
83595099999,-19.4833333,-41.0666666
16665099999,39.219619,22.794339
81680099999,-1.4166666,-48.4333333
81901099999,-7.3333333,-47.4666666
03901099999,54.3333333,-7.6
43197099999,15.85,74.5333333
43260099999,13.25,75.75
60540099999,34.15,0.0666666
38565099999,40.55,65.6833333
40101099999,33.8166666,35.85
72473700377,28.817,-82.317
74641013975,36.29659,-99.76865
71689099999,56.65,-111.2166666
08482099999,36.6749,-4.499106
17145099999,39.554589,27.013833
71767099999,45.2333333,-81.6333333
99818499999,27.8333333,-97.0666666
26941099999,53.1166666,26.0
47111099999,37.445833,127.113889
74331253925,34.04799,-94.40157
35121099999,51.795786,55.456744
06686099999,47.0166666,9.5
72015103049,30.38333,-103.68333
72745014913,46.8436,-92.18658
72483793216,39.13333,-121.43333
02226099999,63.2,14.5
34013099999,52.4333333,37.6
38966099999,37.533,74.833
87679099999,-37.6,-62.3833333
68267799999,-23.8666667,29.4333333
06625099999,46.7666666,7.1166666
99773899999,46.57,-90.43
13168099999,45.3333333,19.85
74466000388,40.94782,-87.18264
01192099999,68.4166666,17.65
91929099999,-16.4333333,-151.75
16149099999,44.020292,12.611747
63791099999,-3.429406,37.074461
